,trip_distance
1454,3.488859321848959
1455,3.2602627112932865
1456,3.376393119596871
1457,3.4439522877163387
1458,3.4017243033499485
1459,3.5381672822504284
1460,3.2557337139923477
1461,3.262380907721795
1462,3.411556510517764
1463,3.4265545715051706
1464,3.3908103983044224
1465,3.41403140615512
1466,3.419566012826225
1467,3.408340436993521
1468,3.3394062257287134
1469,3.336790876500573
1470,3.360615606511999
1471,3.4821382906525797
1472,3.343637252187254
1473,3.36452510356389
1474,3.2797520833780247
1475,3.3935267473795876
1476,3.4227023324090844
1477,3.233515928205342
1478,3.5340837551830777
1479,3.529681346649848
1480,3.4093398148743836
1481,3.5067830261630157
1482,3.508722487784962
1483,3.411023411169785
1484,3.5073615037438275
1485,3.4350964790224956
1486,3.3500323448284437
1487,3.301758603100314
1488,3.400223837302127
1489,3.5487729649087933
1490,6.021353096672885
1491,6.242521347946961
1492,6.2456803268194285
1493,6.215033797080786
1494,6.256677983994802
1495,3.9213977675394895
1496,3.96433847146797
1497,3.8641097731148966
1498,3.912065421735467
1499,4.033323053830117
1500,3.8280988345390674
1501,3.9195004967295715
1502,3.901484413820851
1503,3.9564420054962515
1504,4.006015115313023
1505,3.845222062857764
1506,3.969465365361982
1507,3.897698267451289
1508,3.8869504332068177
1509,3.922776417353016
1510,3.7996084260093226
1511,3.9798830426766028
1512,3.967985595474245
1513,4.042634980686367
1514,4.087138735460362
1515,3.892208573063585
1516,3.797784650931687
1517,3.9423117507420224
1518,3.9597932536411498
1519,3.904855994656219
1520,3.8428569432802444
1527,6.392347171332414
1528,6.417444621448528
1529,6.216469769204199
1530,6.152805318994082
1531,6.218668698158009
1532,6.1996430750312115
1533,6.319211301417022
1534,6.135857865119774
1535,6.288008199395687
1536,6.19544017136293
1537,6.120081696433877
1538,6.234281895354092
1539,6.2164015941378326
1541,3.7908517696431456
1542,3.5695497791954613
1543,3.6574395171369964
1544,3.623498704529415
1545,3.7106482856332543
1546,3.7834402820009543
1547,3.7550719380502096
1548,3.738600657161727
1549,3.7690668493255988
1550,3.598523683697332
1551,3.7467152721372456
1552,3.706437428021327
1553,3.620699285270829
1554,3.6740728209095748
1555,3.647591547035938
1556,3.7043053869252787
1557,3.624602369817234
1558,3.6146816649693942
1559,3.702516438456628
1560,3.695939790061686
1561,3.6468181699015827
1562,3.6003430621316177
1563,3.7442041183770285
1564,3.6623154436114818
1565,3.6254127118660042
1566,3.7488235614099192
1567,3.5015220315146562
1568,3.7298530617280563
1569,3.6558021663337974
1570,3.5861848682663178
1571,3.636440932211249
1572,3.617721850214902
1573,3.546449452462247
1574,8.507438157810217
1575,8.426899555406521
1576,8.544362668827596
1577,8.585804138958565
1578,8.49133627790279
1579,8.521458414598358
1580,8.513231368014633
1581,8.663580622945807
1582,8.50784942462906
1583,8.39340520251181
1584,8.497746198329772
1585,8.516570768053734
1586,13.385921497801597
1587,13.25352624729887
1588,13.455868946895675
1589,13.436561086414441
1590,13.419524237889378
1591,13.27191529798714
1592,13.490767781180274
1593,13.344831084334867
1594,13.24655052351164
1595,13.426890418544382
1596,13.362065574148154
1597,13.57790423864432
1598,13.396516882635362
1599,13.439953260312842
1600,13.395575481646443
1601,13.5387309976083
1602,21.29921267017338
1603,2.260244730693183
1604,2.309713443558981
1605,2.3697107379328237
1606,2.236963015533132
1607,2.449634997010076
1608,2.26387870660912
1609,2.2487298678802876
1610,2.47042812014351
1611,2.5089867730093096
1612,2.3177054588851487
1613,2.2732621652566403
1614,2.4201635849294343
1615,1.5211076844941454
1616,1.682045586769704
1617,1.6359973390848965
1618,1.7029143693185376
1619,1.6248543098918053
1620,1.641894365735632
1621,1.6254439996028978
1622,1.5272709720088489
1623,1.638649050401482
1624,1.6228197690110158
1625,1.7006811513254902
1626,1.6446248700166641
1627,1.6457463891702822
1628,1.560432966109088
1629,1.6654836052726691
1630,1.638373937276795
1631,1.6873461769264855
1632,1.673551734316551
1633,1.6692835091759184
1634,1.5619546283570755
1635,1.618122549458426
1636,1.6665708176629601
1637,1.6041439374994764
1638,1.5736637442582775
1639,1.588178768627099
1640,1.6756288768647318
1641,1.675704867441277
1642,1.5832106960540042
1643,1.7131435056965683
1644,1.642896729716949
1645,1.6259993566513518
1646,1.6010298363555937
1647,1.6498799700713227
1648,2.3735991289716494
1649,2.280168806569677
1650,2.443107836574396
1651,2.325035649470332
1652,2.5421323179852005
1653,2.4050447557137993
1657,2.666757823880726
1658,2.6419199791627044
1659,2.5434716998356097
1660,2.5924267383444786
1661,2.7229393604903964
1662,2.5037505444610524
1663,2.589609577620919
1664,2.6005184311426235
1665,2.6011914471484143
1666,2.648863833666512
1667,2.7089745684873003
1668,2.6642855848173332
1669,2.7601357865553617
1670,2.485296577586543
1671,2.641662969510497
1672,2.5690550853109895
1673,2.7957854082911697
1674,2.5621399744027236
1675,2.516329641245552
1676,3.1949712290646364
1677,3.175051357006543
1678,3.196730848489238
1679,3.294667394547343
1680,3.248144043911085
1681,3.188992539413087
1682,3.25733153009981
1683,3.1713874836617437
1684,3.226893303247778
1685,3.0692658591737385
1686,3.140574230677456
1687,1.2218949332522662
1688,1.248533186609777
1689,1.3369540064567125
1690,1.2920195842706537
1691,1.164739969293891
1692,1.3867321702576976
1693,1.1501370545187477
1694,1.2079802503846158
1695,1.2755731619679196
1696,1.3620477278983174
1697,1.1868799255629385
1698,1.2598953451330637
1699,1.2321578969943205
1700,1.2616998788460132
1701,1.2428127598495606
1702,1.4432298653146725
1703,1.308792714067478
1704,1.2481324732781105
1705,1.4073939830104303
1706,1.324216563170836
1707,1.1464569585388094
1708,1.3006492141991575
1709,1.403485554471824
1710,1.4599148497856325
1711,1.3551359891005776
1712,1.1776740455723456
1713,4.301317424054648
1714,4.239428235259536
1715,4.34310145746379
1716,4.2768936410808385
1717,4.2915003043095306
1718,4.236180888986511
1719,4.218792089775271
1720,4.250454163292524
1721,4.462650516593921
1722,4.19364411939657
1723,4.32547157998451
1724,4.258775058043917
1725,4.257942760995946
1726,4.21091920937427
1727,4.274627075509884
1728,4.242549443732743
1729,4.305373418705386
1730,4.2626325365697335
1731,4.403378890356509
1732,4.1488563391646505
1733,4.324014823506505
1734,4.145008082228772
1735,4.428141941015506
1736,4.4281901751718165
1737,4.295117138773728
1738,4.429075635682987
1739,4.389999791222368
1740,4.3694320561983755
1741,4.220138142713658
1742,4.1664922452987785
1743,4.4132341514517
1744,4.338232695557355
1754,2.0408961290976864
1755,1.9227010323526375
1756,1.891557081737112
1757,6.152320570337411
1758,6.116436942262439
1761,5.569841744088046
1762,5.725663404106015
1763,5.644720392989214
1764,5.735522886097772
1765,2.2070986511743445
1766,2.30377196391874
1767,2.32674962361688
1768,2.247327827764293
1769,2.139396245176129
1770,2.2403436789028146
1771,2.2750420515058614
1772,2.180442256186638
1773,2.196354638459424
1774,2.310593271473874
1775,2.366990395353564
1776,2.162842898633306
1777,2.043609283565299
1778,2.2907348420965774
1779,2.182519844075965
1780,2.1897033457331094
1781,2.2378391359704395
1782,2.103598915342066
1783,2.219234860508943
1784,2.141712365403877
1785,2.2986180711195403
1786,2.3445924517260814
1787,2.4113317175472213
1788,4.4008989318432805
1789,4.450125282309072
1790,3.6826684735932282
1791,3.740898372796649
1792,3.59223179914277
1793,3.5244660664812186
1794,3.574724974545918
1795,3.6175052378623285
1796,3.5956574104012082
1797,3.5822883538245978
1798,3.6008778241830637
1799,3.5583968265436554
1800,3.539271471140206
1801,3.5583085521052253
1802,3.6531254149070853
1803,3.5998565761770593
1804,3.592013989218903
1805,3.5703424973258997
1806,3.6658561359174704
1807,3.650777484182922
1808,3.544404620233448
1809,3.4215721954715232
1810,3.6563323374718424
1811,3.6623416687196553
1812,3.528215571835248
1813,3.698524235793078
1814,3.6867889826847424
1815,3.6492328511052277
1816,3.48963816544771
1817,3.5147987678648738
1818,3.4573671234054744
1819,3.5598275572627927
1820,3.674127792500253
1821,3.6309387227118726
1822,3.470804742069951
1823,3.5929269340880996
1824,3.5847417541355058
1825,3.543946770749671
1826,3.5929408029378203
1827,3.671272725011627
1828,3.5659217069607974
1829,3.5428056556307346
1830,3.6583908680819777
1831,3.630422883851475
1832,3.5601353639901734
1833,3.5807512944401587
1834,3.6462332148417724
1835,3.548416519038027
1836,3.625258247206527
1837,3.5982446101405157
1838,3.6476778615654792
1839,5.935460274822924
1840,5.897017063413197
1841,5.925358649544045
1842,5.701341693045298
1843,5.917040135516516
1844,5.843839478016584
1845,5.861376087076413
1846,6.00031083324302
1847,5.8283585917196055
1848,60.84567033680349
1849,60.747139758277015
1850,60.88683165776802
1851,1.2679169180997107
1852,1.0263932750995075
1853,1.2567239002732484
1854,1.04149281717243
1855,1.1209711199204526
1856,1.1687109394575612
1857,0.9481309985806001
1858,1.1606317016883858
1859,1.0434910197491003
1860,1.0391175626935323
1861,1.2410912998319803
1862,1.0894408649962926
1863,1.131960650927447
1864,1.2049099731880677
1865,1.1512066521690252
1866,0.9718201302326395
1867,1.1090117374392872
1868,1.1055433886625832
1869,1.0681231227981303
1870,1.0517631555467717
1871,0.9807835435959604
1872,1.078017387400516
1873,0.965013883370399
1874,1.099863386562455
1875,1.1568078868874971
1876,1.0538053944104373
1877,1.1270427779283383
1878,1.1062430309955407
1879,1.1671274177214244
1880,0.9525485871091947
1881,1.1285371292292354
1882,1.1619562101719756
1883,1.2600236762756458
1884,1.1047863738373676
1885,1.2446926497092883
1886,1.0831216031347708
1887,1.0934155366547387
1888,1.2087208603221828
1889,1.1878959373358127
1890,1.105680367430124
1891,1.2829714634122795
1892,0.9316962340369248
1893,1.0009829860189983
1894,7.269601919748875
1895,7.282817077793706
1896,7.296361325229697
1897,7.301153492895476
1898,7.228158874590521
1899,7.281384688871744
1900,7.231442067962307
1901,7.120397663958646
1902,7.297763617929282
1903,7.263032778102459
1904,7.359498782840871
1905,7.1672852238845755
1906,7.2622285608434485
1907,7.3708855583463295
1908,7.297001000057626
1909,7.3561783902063995
1910,7.288565833076174
1911,1.1786428810947949
1912,1.1959925400371962
1913,1.1597510818833725
1914,1.1792854420200718
1915,1.206747650654169
1916,1.0115018763725474
1917,1.0845925887613896
1918,1.147604037953748
1919,1.0832160659768626
1920,1.1786534294979707
1921,1.1579456638312484
1922,1.3182037210213038
1923,1.092703832344235
1924,1.2277879850036888
1925,1.3538062660301047
1926,9.64583445169542
1927,9.703799244474267
1928,9.93880771851859
1929,9.646146597674466
1930,9.780585580978943
1931,9.785928993982704
1932,9.76197972402271
1933,9.716896174847932
1934,9.602238158323168
1938,3.648259161411733
1939,3.607874430117944
1940,3.549298864143122
1941,3.6137673866633575
1942,3.3759217316138836
1943,3.548615117383553
1944,3.580992205784526
1945,3.491330409982915
1946,3.6117742664688826
1947,3.493970805644052
1948,3.532454124577375
1949,3.60158462424207
1950,3.5155496392212293
1951,3.5392484049805026
1952,3.489419381419727
1953,3.6230440118255194
1954,3.5267128980848663
1955,3.657548937478972
1956,3.399229174164187
1957,3.4197937041188164
1958,3.520772447786248
1959,3.417550806994382
1960,3.4771350483290204
1961,3.546634291222409
1962,3.575507701553911
1963,3.6643602586442983
1964,3.5443755526540133
1965,3.5378830016897953
1966,3.480013114310115
1967,3.6416609367138686
1968,3.545959081162975
1969,3.3991174995111306
1970,3.6628034794608753
1971,3.4676508104596375
1972,10.43566975058253
1973,3.1253657404068576
1974,3.0506300732842133
1975,2.9491975125755947
1976,3.0069345227335886
1977,3.2295914416730085
1978,3.089138632736568
1979,2.9994006602374816
1980,3.0949379885983315
1981,3.1106459571042704
1982,3.1143856201639353
1983,3.163532327229476
1984,2.9951223620368856
1985,3.0002945246219834
1986,3.1057666396826895
1987,3.0101399945894007
1988,3.2095864334952173
1989,3.10760108151774
1990,3.003636867465025
1991,3.0325389340202062
1992,2.106626165125115
1993,2.1224512703084906
1994,1.9834840123204514
1995,1.9661864278038965
1996,2.0559554487398075
1997,2.16335078107162
1998,2.094839178417767
1999,2.03275273128501
2000,2.255053422522811
2001,2.1019452363538345
2002,4.652660398212266
2003,4.70462403046729
2004,4.702024673603736
2005,4.799516269024828
2006,4.737136791376744
2007,4.6715593910673485
2008,4.6916226978773725
2009,4.638382831472828
2010,4.8694408327306515
2011,4.843852242561195
2012,4.63047530153139
2013,4.72522807595999
2014,4.857396760011148
2015,4.6115968428756045
2016,4.718501194729585
2017,4.760686972594722
2018,4.711503876623886
2019,4.729459856098164
2020,4.646825895201683
2021,4.7065326624545385
2022,4.530810573872276
2023,4.644684006489333
2024,4.752818717505408
2025,4.793183832161237
2026,4.709270465575902
2027,4.698118511958995
2028,4.865743271430058
2029,4.758147482231579
2030,4.652215521202304
2031,4.565816638319379
2032,4.762777634831245
2033,4.751994911127067
2034,4.698934153828091
2035,4.734636188738978
2036,4.892350785742226
2037,4.647701588738018
2038,4.674738433235631
2039,4.633932710220814
2040,4.855075669818011
2041,4.701566561698911
2042,4.871885345389507
2043,4.676807550242945
2044,4.743376404077204
2045,4.611901440367116
2046,4.8034944903947645
2047,4.759741074080497
2048,4.640238885724178
2049,4.620843382689449
2050,4.679867573143827
2051,6.248850721731064
2052,6.240519299919666
2053,6.161722284039559
2054,6.110253933407718
2055,6.203944871881987
2056,5.913693274063573
2059,5.952833438006118
2060,5.983647078386854
2061,6.043477500356505
2062,5.9997026032455265
2063,5.86912388099291
2064,5.976257899259743
2065,16.892106332791112
2066,5.5921800539019895
2067,5.500333326541085
2068,5.610180043913574
2069,5.604629097507001
2070,5.553489907488013
2071,5.562757614232706
2072,6.2904848968303515
2073,6.484949455794627
2074,6.621846390621306
2075,6.401050585321176
2076,6.424587482048656
2077,6.54161577005818
2078,6.602990173522077
2079,6.3786216618369656
2080,6.519468634528008
2081,6.400694831357823
2086,4.0117353324226395
2087,3.9792141757214914
2088,3.9529834204090566
2089,4.032670013970869
2090,3.9981386066820757
2091,4.015926098264565
2092,3.981667121618785
2093,3.9548538465764693
2094,4.018290213549749
2095,4.034244695144944
2096,4.029742831038516
2097,3.9932203123026673
2098,3.9989300299406865
2099,4.112451854302248
2100,3.9352162712913277
2101,4.136577427125313
2102,4.03158833593079
2103,10.983665224670181
2110,9.086931785309273
2111,9.24607443314642
2112,9.252935947511856
2113,9.15297201608405
2114,8.96470679058201
2115,9.242247488090532
2116,9.126639393321279
2117,9.315981750276302
2118,9.186310016704672
2119,9.226967592981142
2120,8.969091757831194
2121,9.203823240048212
2122,9.169476335980253
2123,9.088206210938498
2124,9.156769000701486
2125,9.291750979007249
2126,9.100817302362024
2127,0.5701257163761742
2128,0.6204031509287878
2129,0.7611068281753604
2130,0.6775410063071989
2131,0.6530345576658702
2132,0.5481026789386882
2133,0.6136513727185188
2134,0.6370597034141742
2137,0.9011784439068586
2138,0.8995280075071497
2139,0.8330504916067263
2140,1.0432452994051356
2141,1.010910585184302
2142,1.0221377881745195
2143,1.1354713205157736
2144,0.9510823121797694
2145,0.9564500805798393
2146,0.8102002352735304
2147,0.9907553949612619
2148,0.9932681483948025
2149,0.8968599044037608
2150,1.0699163308276665
2151,0.963739624041263
2152,0.9156193112302098
2153,0.9644103148394227
2154,0.971849172409874
2155,0.929962698374352
2156,0.8920500271467451
2157,0.9625801304069216
2164,6.443082792947151
2165,6.680576341313274
2166,6.480180274734945
2167,6.6251319989566655
2168,6.718222207838
2169,6.569986690470919
2170,6.718267230225205
2171,6.621066580462366
2172,6.621689169158768
2173,6.670024169005268
2174,6.6266393635670005
2175,6.778092398737735
2176,6.4682189310901785
2177,6.625860738156939
2178,6.649246532773218
2179,6.623462484160551
2180,6.6039302733750835
2181,6.56527753172524
2182,6.707504694672984
2183,6.669475665260626
2184,6.475729021819353
2185,6.6319704330799345
2186,6.7574124395659005
2187,6.555658416014055
2188,6.570416417027091
2189,6.626494546496082
2190,6.591942980371109
2191,6.642485592521951
2192,6.695640179703784
2193,6.780383495962889
2194,6.536576895877023
2195,6.579375621621449
2196,6.597079824679396
2197,1.5719546092928711
2198,1.2725594132359042
2199,1.4858338816045373
2200,1.3530337411166924
2201,1.6022275693485406
2202,1.3155944967774587
2213,2.098801809043237
2214,2.052754019383804
2215,2.026452858838978
2216,2.1435337360227837
2217,2.2763074501721423
2218,1.9434928277450039
2219,2.147897915594977
2220,2.112440660331502
2221,2.0975537249013354
2222,2.101704492202126
2223,2.1114010643959915
2224,2.1971786888966096
2225,2.077771281199454
2226,2.0051192084991136
2227,2.0997913142792184
2228,2.1215448593335906
2229,2.0974680087655453
2230,2.091778053132373
2231,2.109235121950755
2232,2.0745017168480477
2233,2.1792075422336064
2234,2.0868303512176474
2235,2.148904081929117
2236,2.1535731442765393
2237,1.9868518258714218
2238,2.0549461478487854
2239,1.9403170774180474
2240,2.1074989190835858
2241,2.0156118644224925
2242,2.1459103290437898
2243,2.0199855077752784
2244,2.0683375713550616
2245,2.086149436750814
2246,2.101761823778728
2247,2.0612393646647025
2248,2.153130201370268
2249,2.0021252849492526
2250,2.045529260709619
2251,2.096712020104163
2252,2.2226585758319026
2253,2.2410515959978223
2254,2.158978654327211
2255,2.185732836626021
2256,2.2685052035470092
2257,2.179876924647663
2258,2.184481957382052
2259,2.1520419659177343
2260,2.284290741122448
2261,2.221191549853438
2262,2.3361131033898332
2263,2.1556072131061126
2264,2.1231152616512325
2265,2.0997447677694616
2266,2.0298021807963234
2267,2.2500627084906943
2268,2.0348315424975754
2269,2.154917405117209
2270,2.1528435783217312
2278,13.17144687868709
2282,5.328020076788318
2283,5.393419114196191
2284,8.025460450515236
2285,8.0333758908808
2286,7.907482603471945
2287,8.090612310188742
2288,7.99007916220925
2289,7.958962006640692
2290,8.034880805130005
2291,7.987343074117479
2292,7.971674576491812
2293,7.820959578783044
2294,8.006678313281721
2295,7.99719478182899
2296,8.02786969873766
2297,8.00348090262522
2298,7.8667153438196165
2299,8.007267051799888
2300,13.91177550436667
2301,14.032670484078727
2302,6.89497315553197
2304,3.534747626275564
2305,5.047175606542086
2306,5.035962038598747
2307,5.000767661586692
2308,5.100196946999824
2309,5.016773544668
2310,4.996611029292002
2311,5.186963260097772
2312,5.057348107928326
2313,5.1107614823548415
2314,5.0384599862767425
2315,4.899834421689811
2316,7.496560894003419
2317,7.535398317636993
2318,7.3249364011424785
2319,0.9297968458404602
2320,1.0855672182121339
2321,0.9879957371951656
2322,1.2161626517875688
2323,0.9707955116350205
2324,1.085252306453448
2325,1.1550627258818602
2326,1.1154010321948136
2327,1.0264347067317994
2328,0.910901294044388
2329,1.07808959792139
2330,1.039611775210029
2331,1.1637488738997253
2332,1.0863824266197692
2333,4.034876290766012
2334,4.028819220910114
2335,3.94647481862645
2336,4.155041706464599
2337,3.936274445297134
2338,4.082066479289461
2339,4.049226807176573
2340,4.053453886666129
2341,4.047600082556633
2342,4.223797724606808
2348,1.872476498739757
2349,1.7306822355097728
2350,1.634251902221735
2351,1.6151947157972404
2352,1.7644178411102924
2353,1.8430537021142546
2354,1.691339912762511
2355,1.8017351508711164
2356,1.9352308472224509
2357,1.914874802806471
2358,1.7318207570140018
2359,1.6924524047942733
2360,1.8060321576729463
2361,1.6950576642988242
2362,1.6266003516009857
2363,1.8183993733554702
2364,1.782819577891634
2365,1.6492529236284537
2366,1.7177219425254155
2367,1.735175107801202
2368,1.6789025089149057
2369,1.61676871976607
2370,1.7475088482431675
2371,1.7538220407381848
2372,1.6658671704207717
2373,1.8102077168209407
2374,1.753440187652183
2375,3.3997654398429704
2376,3.3112118923720817
2377,3.3538232107287937
2378,3.3927614094007597
2379,3.4937387169993563
2380,3.454843775957626
2381,3.30028730110098
2382,3.4668235504712777
2383,3.4136388988351762
2384,3.2798135681527727
2385,3.326744033389518
2386,3.445264695008681
2387,3.3066156989143507
2388,3.4227613987461134
2389,3.5270026970881454
2390,3.5445862705924007
2391,3.470479554909514
2392,3.5806136250478855
2393,3.3603272862360196
2394,3.3657768294203505
2395,2.2510914476145745
2396,2.0888810822017194
2397,2.099849704136662
2398,2.1934432724955655
2399,2.2562705159346232
2400,2.224272829665399
2401,2.3575851917962565
2402,2.1038414094159257
2406,2.2015854132326944
2407,2.3629741835008318
2408,2.46234968227706
2409,2.413096158811774
2410,2.2578264160697032
2411,2.4111699474889616
2412,2.475999580458177
2413,2.35109001158114
2414,2.36077880023819
2415,2.264836648642167
2416,2.373233462280493
2417,2.318838601261044
2418,54.3283698567696
2419,5.842442406443098
2420,5.966488438113549
2421,5.949210203864504
2422,5.959065880364514
2423,5.9566867721206815
2424,6.006654485713703
2425,5.936937467753079
2426,5.954359833812286
2427,6.066927834907719
2428,36.58956168078154
2429,2.772488481702903
2430,2.70934356956741
2431,2.593218073018999
2432,2.7779852071810325
2433,2.672784395256698
2434,2.701934157461373
2435,2.8538388849381007
2436,3.9216430479755453
2437,4.013891333075044
2438,1.7617585305844898
2439,1.8807078208997834
2440,1.720292789693854
2441,1.9393763676116407
2442,1.7997751008212701
2443,1.7935176790310374
2444,1.8907404177233416
2445,1.770081604740588
2446,1.7761104003121395
2447,1.8820514156221857
2448,1.5818828158215419
2449,1.6939303348067294
2450,1.7830170360165234
2451,1.785445960061663
2452,1.6217200886361014
2453,1.8498618450770388
2454,1.7130231872228707
2455,1.701633033466053
2456,1.7220624819961619
2457,1.7416477790265263
2458,1.7121971121931856
2459,1.663463810172512
2460,1.7348168061866893
2461,1.911414128340258
2462,1.7692789729075513
2463,1.707650590144251
2464,1.7297995116551024
2465,1.722768863765772
2466,1.8071510417571761
2467,1.6930038795413982
2468,1.7968215415750457
2469,1.6348091140761771
2470,1.7818386220687958
2471,1.7997296753571153
2472,1.7275559210840394
2473,1.6752412127693068
2474,1.8384730435987917
2475,1.626695254462385
2476,1.8440499207765817
2477,1.7897101760829803
2478,1.7594301387918418
2479,1.6704734069171638
2480,1.7529030582963763
2481,1.744927252473214
2482,1.7863952418855913
2483,1.7191914053047108
2484,1.8739857286301482
2485,1.7186554377242556
2486,1.9117197841362215
2487,14.718038975101447
2488,1.4321084645422075
2489,1.4134083459497981
2490,1.2792143081148353
2491,1.4501018403189359
2492,1.3790062326415948
2493,1.3337793695783553
2494,1.3406369567711713
2495,1.3391509522931402
2496,1.2293831692315587
2497,1.265280372471074
2498,1.4843539457060415
2499,1.2910007205697283
2500,1.2789983739032826
2501,1.2979129490624486
2502,1.39482869492199
2503,1.2619023003274998
2504,1.1522617487204374
2505,1.3304302496244773
2506,1.1743937843208194
2507,1.4044099235592626
2508,1.374186829580096
2509,1.5251876178437958
2510,1.3571622214624355
2511,1.3441440692424762
2512,1.3332371869850652
2513,1.3285910691639535
2514,1.3626470739846057
2515,1.325522890615195
2516,1.3903521101682486
2517,1.347840481991297
2518,1.409049228207161
2519,10.682550441111651
2520,15.321725504291315
2521,14.183668022387113
2522,14.163777205137302
2523,5.365480021897398
2524,5.38087945828875
2525,5.208356762628535
2526,5.270850419852895
2527,5.408708414658173
2528,5.247946262334045
2529,5.316773742402762
2530,5.266624105239209
2531,5.314075423757797
2532,5.30663057657036
2533,5.282250204924535
2534,5.085932599957494
2535,5.317217217260418
2536,5.315454079082152
2537,5.1921420809462715
2538,5.363029995964657
2539,5.219361577075652
2542,19.2782448110453
2545,3.9276239897596765
2546,4.004856959484549
2547,4.139773992866375
2551,5.936523510310577
2552,6.047880379276469
2555,7.929858673039627
2556,7.77296753168985
2557,7.873561453941129
2558,7.951901462554831
2559,7.794103046612091
2576,4.4437142009314385
2577,4.399593212050994
2578,4.355345510365935
2579,4.472914055237649
2580,4.460751169847388
2581,4.464570135947182
2582,4.576301793683401
2583,4.462408713349574
2584,4.527050315973147
2585,4.434443045832741
2586,4.498844419429408
2587,4.371369111641088
2588,4.3863790382718335
2589,4.510718355812137
2590,4.462519989386973
2591,4.476327292657767
2592,4.542050671326159
2593,4.372272663642912
2594,4.366500615612301
2595,4.322155811021078
2596,4.5559800564304895
2597,4.452742224612679
2598,4.486896103032238
2599,4.458815069386028
2600,4.4707228339561516
2601,4.5165295433959
2602,4.366702798698115
2603,4.4689752294944345
2604,4.486930077385301
2605,4.447177001738097
2606,4.579158785093432
2607,4.298373928006818
2608,4.462695821527786
2609,4.459246394174622
2610,4.485790942170603
2611,4.338345183918423
2612,4.48899414232221
2613,4.550207935694051
2614,7.152314867452164
2615,6.991418676215444
2616,7.089051809684792
2617,7.135596453333248
2618,7.145431293639706
2619,7.175895076050651
2620,7.15343178367994
2621,7.079804985134687
2622,7.230179444044359
2623,7.1436302921480035
2624,6.957976255898984
2625,7.040888491738688
2626,1.434280567151612
2627,1.3543787578102224
2628,1.3648452922687466
2629,1.471269315797817
2630,1.4939342601180003
2631,1.3058123046559247
2632,1.4318624355183387
2633,1.391476666239397
2634,1.398281262190828
2635,1.5826561776061745
2636,1.5024619451087473
2637,1.5398654362542408
2638,1.3756545603241774
2639,1.3584724117963967
2640,1.4209913429087364
2641,1.3830553981057925
2642,3.71519289600851
2643,3.6997059859707013
2644,3.871034859995446
2645,3.7372670725358077
2651,71.81687597476761
2657,2.212237154576346
2658,2.3741548533007273
2659,2.2551940096172913
2660,2.0848469691708704
2661,2.2284582374154063
2662,2.2240215521127547
2665,3.3542933579891647
2666,3.3587143500019456
2668,3.272824646867615
2669,3.264972159536834
2670,3.0575935676041333
2671,3.174894401162004
2672,3.3757688011043623
2673,3.159059508454487
2674,3.266483465609608
2675,3.1780497013308233
2676,3.15750674985994
2677,3.1836603826384273
2678,3.205188604095928
2679,3.2426461206125565
2680,3.1832173273321462
2681,3.2136384231507757
2682,3.1497417470224818
2683,2.9760600910985073
2684,2.7969770802609144
2685,3.0271519588161953
2686,2.8320711393193263
2687,2.87599377529593
2688,2.8978173464604757
2689,2.83595780224314
2690,2.9086040998861917
2691,2.9259428410307096
2692,2.918470218321661
2693,2.9095628860204314
2694,2.84078345216169
2695,2.923590042929617
2696,2.9120823235626956
2697,3.0588965061058815
2698,3.0518596758055456
2699,2.8539330610766065
2702,3.3988563387771267
2703,3.557291036896534
2704,3.1825303434952135
2705,3.1694379806301307
2706,4.727840036607444
2707,4.894661230645296
2708,4.676912416734829
2709,4.901646885212122
2710,4.84978353089722
2711,4.7244665938953325
2712,4.818330870700133
2713,4.892006626371334
2714,4.783164701547769
2715,4.818204317496699
2716,4.811742518698082
2717,4.754762079416629
2718,4.784728748078644
2719,4.69007215014939
2720,4.862330727682855
2721,4.718661434465326
2722,4.824332129256398
2723,4.899746794839492
2729,6.1287497808416616
2730,6.200936294979251
2731,6.303217261387134
2732,6.263821630911943
2733,6.2972611219500445
2734,6.324620262293003
2735,6.116456979984098
2736,6.295341549782738
2737,6.0447365646643405
2738,6.20528208841395
2739,6.33136194654092
2740,6.246434400839707
2741,6.238811086982949
2742,6.292754582368253
2743,6.210564100521825
2744,6.066487195649376
2745,6.218280200161985
2746,6.192918064073465
2747,6.2411939751555225
2748,6.292070992759232
2749,6.232476735733505
2750,6.175352760172705
2751,6.108478343728999
2752,6.05524167989518
2754,8.919862873796571
2755,9.03299807170942
2762,1.2759553948715658
2763,1.2414157329159896
2764,1.3389127515616752
2765,1.3283022926213202
2766,1.4543830088898688
2767,1.3525832609480564
2768,1.2939209816015638
2769,1.2361540275881013
2770,1.4002940960444594
2771,1.3357818330307727
2772,1.387729698817077
2773,1.4165196792410335
2774,1.3762292685047093
2775,1.3697628288443007
2776,1.4713575232973253
2777,1.317314807890545
2778,1.2668506187856283
2779,1.2773766482663804
2780,1.520909808348446
2781,1.3490283141402781
2782,1.3806605417435602
2783,1.2594339352282862
2784,1.4026762350692454
2785,1.3483008570621642
2786,1.4501010560368832
2787,1.4098769055369806
2788,1.3949548882913225
2789,1.307788457698392
2790,1.4385536231297351
2791,1.3799310509940035
2792,1.319360052333737
2793,1.511672240720245
2794,1.288296884912179
2796,9.60388217824731
2797,9.669632338291672
2798,9.55355200394661
2799,9.64539598124789
2800,9.531347175372673
